user_id,cheese_id,buy_count,total_price
503963,p5,1,6800
503963,p24,2,16480
503963,p24,2,16480
503963,p39,1,5900
3975646,p3,3,11970
3975646,p3,2,7980
3975646,p3,2,7980
5462446,p3,2,7980
5399004,p3,1,3990
5399004,p3,1,3990
5399004,p3,1,3990
5399004,p3,2,7980
5399004,p3,2,7980
5399004,p3,2,7980
428172,p3,1,3990
428172,p3,3,11970
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
428172,p3,1,3990
4230252,p3,2,7980
4230252,p3,1,3990
4230252,p3,2,7980
4230252,p3,3,11970
1944645,p3,2,7980
1944645,p3,3,11970
1944645,p3,1,3990
1944645,p3,2,7980
2687726,p3,3,11970
1605247,p3,1,3990
1605247,p3,1,3990
2564975,p3,1,3990
2564975,p3,1,3990
2564975,p3,3,11970
2564975,p3,1,3990
3623286,p3,2,7980
3623286,p3,2,7980
3623286,p3,3,11970
217047,p3,1,3990
217047,p3,1,3990
217047,p3,1,3990
217047,p3,1,3990
217047,p23,1,7200
4805335,p3,1,3990
5455043,p3,2,7980
5455043,p3,2,7980
5455043,p3,2,7980
5455043,p3,2,7980
5455043,p3,2,7980
3404527,p3,2,7980
3404527,p3,2,7980
3404527,p3,2,7980
3404527,p3,2,7980
3404527,p3,1,3990
3404527,p3,2,7980
3404527,p3,1,3990
3404527,p3,1,3990
3404527,p3,1,3990
3404527,p3,1,3990
5461050,p3,2,7980
5461050,p3,2,7980
5461050,p3,3,11970
2667332,p3,1,3990
2667332,p3,1,3990
2667332,p3,1,3990
2667332,p3,1,3990
2667332,p3,1,3990
2667332,p3,1,3990
4536996,p3,1,3990
4536996,p3,1,3990
4536996,p3,1,3990
3640761,p3,1,3990
3640761,p3,1,3990
3640761,p3,1,3990
3640761,p3,5,19950
3640761,p3,5,19950
3640761,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,1,3990
4309799,p3,2,7980
4309799,p3,2,7980
4309799,p3,2,7980
11524,p3,1,3990
11524,p3,1,3990
11524,p3,1,3990
11524,p3,1,3990
11524,p3,1,3990
11524,p3,1,3990
11524,p3,1,3990
4499454,p3,1,3990
4499454,p3,1,3990
4499454,p3,2,7980
4499454,p3,2,7980
2921099,p3,2,7980
2921099,p3,2,7980
2921099,p3,2,7980
2921099,p3,2,7980
6020055,p3,3,11970
4617028,p3,4,15960
4617028,p3,4,15960
5398420,p3,3,11970
2805308,p3,2,7980
2805308,p3,1,3990
2805308,p3,2,7980
2805308,p3,2,7980
2805308,p3,2,7980
2805308,p3,1,3990
2805308,p3,2,7980
2805308,p3,4,15960
3775275,p3,3,11970
3775275,p21,1,15900
3775275,p18,1,4900
3206417,p3,1,3990
3206417,p3,3,11970
3206417,p3,2,7980
3206417,p3,1,3990
3469895,p3,2,7980
3469895,p3,1,3990
4671050,p3,1,3990
6557435,p3,2,7980
6557435,p3,1,3990
6557435,p3,1,3990
6557435,p3,1,3990
6557435,p3,1,3990
6557435,p3,1,3990
6557435,p3,1,3990
319660,p3,2,7980
319660,p3,1,3990
319660,p3,1,3990
1601891,p3,2,7980
1601891,p3,3,11970
1601891,p3,1,3990
3731620,p3,8,31920
4169695,p3,2,7980
4169695,p3,3,11970
3133488,p3,1,3990
3133488,p3,1,3990
3133488,p3,1,3990
2487552,p3,2,7980
3502206,p3,2,7980
3502206,p3,3,11970
3306445,p3,2,7980
3306445,p3,1,3990
3306445,p3,1,3990
3306445,p3,2,7980
1696178,p3,1,3990
1696178,p3,2,7980
1696178,p2,1,3870
1696178,p2,4,15480
1696178,p2,3,11610
6436891,p3,1,3990
6436891,p3,1,3990
6436891,p3,2,7980
6436891,p3,2,7980
2944712,p3,1,3990
2944712,p8,2,9200
2944712,p4,1,4165
2304263,p3,2,7980
2304263,p3,2,7980
2304263,p3,2,7980
2304263,p3,1,3990
2304263,p3,1,3990
6453457,p3,2,7980
6453457,p3,2,7980
6453457,p3,2,7980
6453457,p10,1,5500
2715359,p3,2,7980
2715359,p3,2,7980
2715359,p3,2,7980
2715359,p3,1,3990
2715359,p3,3,11970
2715359,p3,2,7980
4063947,p3,1,3990
4063947,p3,1,3990
4063947,p3,1,3990
4063947,p3,1,3990
4063947,p3,2,7980
4063947,p14,2,9800
1781765,p3,1,3990
1781765,p3,1,3990
1781765,p3,1,3990
4439144,p3,1,3990
4439144,p3,1,3990
4439144,p3,1,3990
4439144,p3,1,3990
5867800,p3,1,3990
5867800,p8,1,4600
5867800,p3,1,3990
5283853,p3,1,3990
5283853,p3,2,7980
5283853,p3,3,11970
2329324,p4,2,8330
2329324,p2,4,15480
1042168,p4,1,4165
1274338,p4,2,8330
2046980,p4,2,8330
544921,p4,1,4165
544921,p3,1,3990
544921,p3,1,3990
544921,p3,1,3990
544921,p3,1,3990
544921,p6,20,132000
544921,p39,1,5900
6197379,p16,1,4600
1130666,p4,1,4165
1130666,p31,1,7900
1130666,p4,1,4165
1130666,p12,1,8400
1968411,p7,1,7900
6592266,p7,1,7900
6592266,p7,1,7900
4966180,p7,1,7900
307081,p1,3,44700
3603187,p1,1,14900
4765844,p1,2,29800
4765844,p26,1,7400
4765844,p26,1,7400
4765844,p1,1,14900
4765844,p1,1,14900
1526624,p17,1,6240
6438755,p21,1,15900
3675168,p1,3,44700
3675168,p1,2,29800
3675168,p1,5,74500
3675168,p1,7,104300
3675168,p1,2,29800
4600690,p1,3,44700
4600690,p1,4,59600
4600690,p1,4,59600
4600690,p1,10,149000
4600690,p1,5,74500
4600690,p1,15,223500
4600690,p1,5,74500
4600690,p1,3,44700
577020,p1,2,29800
577020,p1,1,14900
577020,p1,1,14900
577020,p1,1,14900
577020,p1,1,14900
577020,p1,1,14900
577020,p1,2,29800
577020,p1,1,14900
577020,p1,1,14900
577020,p1,1,14900
577020,p1,1,14900
6124253,p1,2,29800
6124253,p1,3,44700
6124253,p1,3,44700
6124253,p1,2,29800
6124253,p1,2,29800
6124253,p1,3,44700
6124253,p1,2,29800
6124253,p1,2,29800
6124253,p1,2,29800
6124253,p3,2,7980
6124253,p3,2,7980
6124253,p3,2,7980
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p26,1,7400
4919528,p26,1,7400
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
4919528,p1,1,14900
2935522,p1,3,44700
2935522,p1,2,29800
2935522,p1,3,44700
1781003,p1,1,14900
1781003,p1,2,29800
1781003,p1,1,14900
1781003,p1,3,44700
1781003,p1,3,44700
1781003,p1,2,29800
1781003,p1,1,14900
1781003,p1,1,14900
1781003,p1,1,14900
1781003,p1,2,29800
4996261,p1,1,14900
4996261,p1,2,29800
4996261,p1,3,44700
4996261,p26,1,7400
4996261,p1,3,44700
4996261,p1,1,14900
4996261,p1,2,29800
4996261,p3,1,3990
4996261,p1,1,14900
4996261,p1,1,14900
4492949,p31,1,7900
4279425,p1,1,14900
4279425,p1,1,14900
3458164,p1,1,14900
3458164,p1,1,14900
3458164,p1,1,14900
3458164,p1,1,14900
3458164,p1,1,14900
3458164,p1,1,14900
1712776,p12,2,16800
6231293,p17,1,6240
5967701,p17,1,6240
3176072,p17,1,6240
3545414,p12,1,8400
2170258,p4,1,4165
2170258,p4,1,4165
1088522,p4,1,4165
1315376,p4,1,4165
5856383,p6,1,6600
903437,p6,1,6600
98746,p6,2,13200
3464927,p6,1,6600
6347535,p6,1,6600
6229146,p6,3,19800
6229146,p22,1,11900
6229146,p22,1,11900
1853053,p6,1,6600
6549228,p6,1,6600
6549228,p16,1,4600
6549228,p20,16,66640
6549228,p20,16,66640
2054039,p6,1,6600
6362907,p6,2,13200
6092561,p3,2,7980
5991855,p3,2,7980
5991855,p3,3,11970
5991855,p3,2,7980
2754897,p3,2,7980
2062356,p3,2,7980
2062356,p3,2,7980
2062356,p3,1,3990
2062356,p3,1,3990
2062356,p3,3,11970
2062356,p3,1,3990
2062356,p3,2,7980
2062356,p3,1,3990
2062356,p3,2,7980
2062356,p3,1,3990
623658,p3,2,7980
6503516,p61,1,13900
6503516,p61,1,13900
6503516,p61,1,13900
728622,p61,1,13900
728622,p16,1,4600
728622,p16,1,4600
728622,p16,1,4600
45544,p61,1,13900
6286266,p61,1,13900
204401,p61,1,13900
4737058,p61,1,13900
3136386,p61,1,13900
3136386,p7,1,7900
3136386,p7,1,7900
4091416,p61,1,13900
4091416,p12,1,8400
5794313,p61,1,13900
3970760,p52,2,11400
3199585,p52,1,5700
5989487,p52,1,5700
5989487,p52,1,5700
2054719,p52,1,5700
5867575,p5,1,6800
6372833,p19,1,4900
941650,p19,1,4900
2219937,p19,1,4900
2219937,p12,1,8400
581656,p19,4,19600
253960,p19,1,4900
3447375,p19,1,4900
3447375,p19,1,4900
2626483,p19,1,4900
5518005,p19,1,4900
2902166,p19,1,4900
5487472,p19,1,4900
1751881,p19,1,4900
1751881,p2,2,7740
1751881,p2,2,7740
1751881,p29,1,8400
1751881,p2,2,7740
1751881,p2,2,7740
1751881,p2,2,7740
1751881,p2,2,7740
1718560,p20,1,4165
5916290,p33,1,6400
6508054,p16,1,4600
3152191,p16,1,4600
5924615,p16,1,4600
5924615,p16,1,4600
5924615,p16,1,4600
5924615,p16,1,4600
4009600,p16,1,4600
4009600,p16,1,4600
2958391,p16,1,4600
4036024,p16,1,4600
3959973,p16,1,4600
3959973,p16,1,4600
2923654,p16,1,4600
2923654,p16,1,4600
2923654,p16,1,4600
5841858,p16,1,4600
2859819,p16,1,4600
2859819,p16,1,4600
6415185,p16,1,4600
6147552,p16,1,4600
2274964,p16,1,4600
708027,p16,1,4600
5760366,p16,1,4600
5760366,p16,1,4600
180207,p30,1,6900
599842,p15,1,6860
2506436,p67,1,11500
2506436,p67,1,11500
2506436,p67,1,11500
6231048,p7,1,7900
6231048,p7,1,7900
6231048,p7,1,7900
1689578,p7,1,7900
1689578,p5,1,6800
3240306,p7,1,7900
5380023,p7,1,7900
5380023,p7,1,7900
5380023,p7,2,15800
2819985,p7,1,7900
2819985,p7,1,7900
2819985,p28,1,15900
2819985,p3,1,3990
2819985,p3,1,3990
208173,p17,1,6240
5793594,p17,1,6240
5793594,p4,1,4165
2109859,p17,1,6240
6304402,p17,1,6240
1829991,p17,1,6240
3691263,p17,1,6240
3335772,p17,1,6240
3150040,p17,1,6240
5804357,p17,1,6240
5804357,p5,2,13600
2675501,p17,1,6240
2675501,p17,1,6240
4195995,p17,1,6240
4195995,p11,1,5500
5567814,p17,1,6240
5567814,p21,1,15900
6460620,p17,1,6240
4689763,p17,1,6240
4689763,p4,1,4165
3960506,p17,1,6240
651989,p17,1,6240
6275824,p17,1,6240
6275824,p17,1,6240
5671829,p17,1,6240
2172493,p17,1,6240
2840953,p17,1,6240
2665694,p17,1,6240
1137438,p17,1,6240
4425411,p17,1,6240
6023648,p17,1,6240
4608698,p17,1,6240
5581762,p39,1,5900
5581762,p39,2,11800
296185,p39,1,5900
2911778,p39,1,5900
2911778,p39,1,5900
1388391,p39,1,5900
3553345,p39,1,5900
2658428,p39,1,5900
4553909,p8,1,4600
803439,p3,10,39900
1886045,p3,2,7980
1886045,p3,1,3990
1886045,p3,1,3990
1886045,p3,3,11970
1886045,p1,2,29800
1886045,p3,3,11970
1886045,p1,20,298000
1886045,p1,15,223500
1886045,p1,5,74500
1886045,p1,10,149000
1886045,p3,1,3990
1886045,p3,1,3990
1886045,p3,1,3990
1886045,p1,20,298000
5660524,p3,10,39900
5660524,p3,2,7980
5660524,p3,2,7980
5660524,p3,2,7980
4822780,p3,6,23940
4822780,p3,8,31920
5830792,p3,3,11970
5830792,p3,1,3990
5830792,p3,1,3990
5830792,p3,1,3990
5830792,p3,1,3990
5830792,p3,1,3990
5830792,p3,1,3990
5678010,p15,2,13720
5678010,p15,2,13720
5662041,p3,10,39900
5662041,p1,3,44700
2205327,p3,10,39900
6210032,p3,4,15960
143148,p17,30,187200
2362924,p17,40,249600
3282434,p6,1,6600
6195124,p6,2,13200
6195124,p6,2,13200
2832557,p6,2,13200
3086176,p6,1,6600
3086176,p6,1,6600
1192892,p6,1,6600
4314574,p6,1,6600
5983816,p6,1,6600
5859533,p6,1,6600
2570319,p6,1,6600
3389255,p6,1,6600
789974,p6,1,6600
2008323,p6,5,33000
2008323,p6,5,33000
2008323,p6,5,33000
2008323,p6,5,33000
2008323,p6,8,52800
2008323,p6,8,52800
2008323,p19,10,49000
2008323,p6,5,33000
2008323,p6,5,33000
1435673,p6,14,92400
1435673,p6,14,92400
1435673,p6,14,92400
1435673,p6,14,92400
1435673,p6,14,92400
2485503,p6,1,6600
2485503,p6,2,13200
2485503,p6,2,13200
2485503,p19,2,9800
2485503,p19,2,9800
2485503,p6,2,13200
2485503,p6,2,13200
2485503,p6,2,13200
2485503,p6,1,6600
6135669,p6,2,13200
6135669,p6,2,13200
6135669,p6,2,13200
6135669,p6,2,13200
6135669,p6,2,13200
6135669,p6,1,6600
4163967,p6,1,6600
4163967,p6,1,6600
4163967,p6,1,6600
3712148,p6,5,33000
3712148,p5,1,6800
3712148,p28,1,15900
3712148,p25,1,7900
3712148,p6,10,66000
3712148,p6,5,33000
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p12,2,16800
5724029,p6,10,66000
5724029,p6,10,66000
5724029,p6,10,66000
5873387,p6,1,6600
5873387,p3,3,11970
5873387,p1,3,44700
5873387,p1,3,44700
5873387,p1,3,44700
5873387,p1,3,44700
5873387,p1,5,74500
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
59071,p6,1,6600
5880809,p6,20,132000
5880809,p12,20,168000
2273391,p4,1,4165
2273391,p9,1,4600
2273391,p7,1,7900
5847511,p4,1,4165
5475584,p4,1,4165
5475584,p4,1,4165
3784518,p4,1,4165
2078494,p4,1,4165
2078494,p4,1,4165
1908204,p4,1,4165
6568786,p4,1,4165
5868231,p4,1,4165
4733648,p4,1,4165
837646,p4,1,4165
4237156,p10,1,5500
4002914,p10,1,5500
6116692,p10,2,11000
4601404,p31,1,7900
6125214,p11,1,5500
4964879,p8,1,4600
4288948,p8,1,4600
1025846,p8,1,4600
3906054,p8,1,4600
3906054,p11,1,5500
1273495,p8,1,4600
3169081,p8,1,4600
3169081,p8,1,4600
3163030,p8,1,4600
2738263,p8,1,4600
2554267,p8,1,4600
4002009,p8,1,4600
5733745,p8,1,4600
1398484,p8,1,4600
2859210,p8,1,4600
4395419,p8,1,4600
4395419,p8,1,4600
4449823,p8,1,4600
3301042,p8,1,4600
5801652,p8,1,4600
5118468,p8,1,4600
6195900,p8,1,4600
2304227,p8,1,4600
3631063,p8,1,4600
6324902,p8,1,4600
3267343,p8,1,4600
4578083,p8,1,4600
1643350,p8,1,4600
4520955,p8,1,4600
3708017,p8,1,4600
768902,p8,1,4600
5696802,p8,1,4600
1492826,p8,1,4600
5678452,p8,1,4600
2579782,p8,5,23000
2579782,p18,3,14700
2579782,p14,10,49000
2579782,p14,5,24500
2579782,p2,1,3870
4424187,p8,1,4600
3996619,p8,1,4600
3996619,p17,1,6240
1594996,p8,1,4600
2539486,p8,1,4600
2366988,p8,1,4600
2448028,p8,1,4600
2645410,p8,1,4600
4463219,p8,1,4600
2459716,p8,1,4600
1264362,p8,1,4600
3378758,p8,1,4600
3097992,p8,1,4600
3097992,p6,1,6600
1178846,p8,1,4600
5023285,p8,1,4600
5023285,p1,2,29800
5023285,p1,2,29800
3122673,p8,1,4600
1754333,p8,1,4600
1754333,p2,1,3870
1745043,p8,1,4600
4475861,p8,1,4600
4798804,p8,1,4600
4798804,p16,1,4600
4798804,p16,5,23000
4798804,p16,15,69000
2792337,p8,1,4600
4439426,p8,1,4600
4439426,p2,1,3870
4439426,p2,1,3870
3293802,p8,1,4600
2358428,p8,1,4600
3826394,p8,1,4600
1479082,p8,1,4600
1661686,p8,1,4600
2376168,p8,1,4600
5711197,p8,1,4600
5711197,p28,1,15900
2034464,p8,1,4600
6540873,p8,1,4600
344995,p8,1,4600
344995,p17,1,6240
6050520,p8,1,4600
4703423,p8,1,4600
2829254,p8,1,4600
4418465,p8,1,4600
4726474,p8,1,4600
557360,p8,1,4600
557360,p3,1,3990
557360,p3,1,3990
3630321,p8,1,4600
1345045,p8,1,4600
1902004,p8,1,4600
5280235,p8,1,4600
5186881,p8,1,4600
1881421,p8,1,4600
5241879,p8,1,4600
5241879,p17,1,6240
4244351,p8,1,4600
2338654,p8,1,4600
4664470,p8,1,4600
2212155,p8,1,4600
2212155,p12,10,84000
2212155,p12,10,84000
1145860,p8,1,4600
1358566,p8,1,4600
5059660,p8,1,4600
697604,p8,1,4600
227749,p8,1,4600
4163360,p8,1,4600
2817024,p8,1,4600
3881462,p8,1,4600
5812793,p8,1,4600
600668,p8,1,4600
4053158,p8,1,4600
124625,p8,1,4600
4182839,p8,1,4600
327963,p8,1,4600
1127659,p8,1,4600
5368483,p8,1,4600
3526656,p8,1,4600
202587,p8,1,4600
5975369,p8,1,4600
5756068,p8,1,4600
1180018,p8,1,4600
1874975,p8,1,4600
367936,p8,1,4600
367936,p17,1,6240
2189526,p8,1,4600
603258,p8,1,4600
5027239,p8,1,4600
6422635,p8,1,4600
4525932,p8,1,4600
4525932,p2,2,7740
4633552,p8,1,4600
2769513,p8,1,4600
4868199,p8,1,4600
6093719,p16,1,4600
6093719,p16,1,4600
6093719,p2,2,7740
4362491,p16,1,4600
263375,p20,1,4165
6236738,p20,1,4165
6236738,p20,1,4165
6236738,p20,1,4165
412487,p20,1,4165
6110461,p20,2,8330
6110461,p20,3,12495
6261802,p20,2,8330
6529902,p20,1,4165
2908476,p20,1,4165
764945,p20,2,8330
2457174,p20,1,4165
2457174,p20,1,4165
2457174,p20,1,4165
877434,p20,1,4165
877434,p20,1,4165
6342616,p20,2,8330
1242081,p20,4,16660
1242081,p20,4,16660
1242081,p13,1,3900
3905528,p20,2,8330
973228,p20,1,4165
2227508,p20,1,4165
4147310,p20,1,4165
3608859,p20,1,4165
5783233,p20,3,12495
6372215,p20,1,4165
3423900,p20,1,4165
6259615,p21,1,15900
2654301,p21,1,15900
186135,p5,1,6800
6538741,p21,1,15900
1295378,p21,1,15900
1295378,p21,1,15900
4041007,p21,1,15900
4041007,p21,1,15900
480666,p7,1,7900
480666,p24,2,16480
5404929,p7,1,7900
5404929,p7,1,7900
5126111,p7,1,7900
1898340,p6,10,66000
1898340,p6,10,66000
1898340,p3,2,7980
1898340,p12,1,8400
4759421,p6,1,6600
4759421,p6,2,13200
4759421,p6,2,13200
4759421,p1,1,14900
4759421,p1,2,29800
4759421,p1,1,14900
4759421,p6,2,13200
528638,p6,10,66000
528638,p6,10,66000
4211062,p6,3,19800
4211062,p26,1,7400
4211062,p12,1,8400
4211062,p12,1,8400
4211062,p2,1,3870
4211062,p26,1,7400
4211062,p26,1,7400
4211062,p26,1,7400
4211062,p16,8,36800
4211062,p2,1,3870
4211062,p19,1,4900
4211062,p19,1,4900
4211062,p19,1,4900
4211062,p19,1,4900
1057198,p20,1,4165
1057198,p20,1,4165
1057198,p20,1,4165
4647351,p20,1,4165
4647351,p17,1,6240
4647351,p17,2,12480
4058422,p3,10,39900
823280,p52,1,5700
823280,p52,1,5700
5884640,p30,1,6900
6544058,p6,1,6600
29918,p6,1,6600
3903577,p6,1,6600
5256504,p6,1,6600
1298580,p6,1,6600
2639418,p6,1,6600
5316540,p6,1,6600
4317705,p6,1,6600
2466759,p6,1,6600
6212803,p6,1,6600
5085709,p6,1,6600
3163469,p6,1,6600
5811077,p6,1,6600
5193894,p6,1,6600
2332856,p6,1,6600
2332856,p16,1,4600
3715502,p13,1,3900
5664628,p13,1,3900
1264735,p13,1,3900
4944038,p13,1,3900
5028178,p13,1,3900
1303997,p13,1,3900
6373663,p13,1,3900
3307551,p13,1,3900
537523,p13,1,3900
6249048,p13,1,3900
4984027,p13,1,3900
3566827,p13,1,3900
1842782,p13,1,3900
123878,p13,1,3900
5431726,p13,1,3900
6457408,p13,1,3900
3734799,p16,1,4600
2434159,p4,1,4165
5329537,p7,1,7900
5067944,p6,1,6600
1791438,p6,1,6600
2035426,p6,1,6600
2035426,p6,2,13200
2035426,p6,3,19800
866133,p6,1,6600
980519,p6,1,6600
980519,p6,1,6600
1938374,p6,1,6600
1938374,p6,1,6600
1938374,p6,1,6600
1938374,p6,1,6600
3428286,p6,1,6600
264758,p6,1,6600
264758,p7,1,7900
6456342,p6,1,6600
6456342,p6,1,6600
3037999,p6,1,6600
3037999,p6,1,6600
3981816,p6,1,6600
6111212,p6,1,6600
1878346,p6,1,6600
1835070,p6,1,6600
5578944,p6,1,6600
4117646,p6,1,6600
6383419,p6,1,6600
6013625,p6,1,6600
4302420,p6,1,6600
1687081,p6,1,6600
1580229,p6,1,6600
720925,p6,1,6600
317827,p6,1,6600
2925493,p6,1,6600
4056404,p6,1,6600
5155704,p6,1,6600
3868195,p6,1,6600
6445032,p6,2,13200
55225,p6,2,13200
1403737,p6,30,198000
4397288,p6,4,26400
4397288,p6,3,19800
4397288,p6,3,19800
4397288,p42,2,13600
4397288,p3,1,3990
4397288,p27,1,9600
4397288,p42,1,6800
4397288,p6,4,26400
4397288,p6,3,19800
4397288,p6,3,19800
4518788,p31,1,7900
3933301,p31,1,7900
3933301,p32,1,7600
4393363,p31,3,23700
525268,p31,1,7900
525268,p39,1,5900
525268,p39,1,5900
4065372,p31,1,7900
6054501,p17,1,6240
4373268,p17,1,6240
6277655,p17,1,6240
6277655,p17,1,6240
6493196,p17,2,12480
6493196,p17,1,6240
6493196,p17,1,6240
2921377,p17,1,6240
2921377,p15,1,6860
6379987,p17,1,6240
6379987,p17,1,6240
4801845,p17,2,12480
6028580,p17,2,12480
3144347,p17,1,6240
585114,p17,1,6240
585114,p17,1,6240
585114,p17,1,6240
4086760,p17,1,6240
4086760,p17,1,6240
914970,p17,1,6240
914970,p17,1,6240
1077052,p17,1,6240
6568715,p17,1,6240
5768269,p17,1,6240
5135202,p17,1,6240
5135202,p8,1,4600
6592115,p17,1,6240
5952137,p17,1,6240
12832,p17,1,6240
12832,p17,1,6240
2616666,p17,1,6240
2616666,p17,2,12480
2616666,p17,1,6240
2616666,p17,1,6240
2616666,p17,1,6240
3982064,p17,1,6240
3982064,p17,2,12480
5832022,p17,1,6240
5832022,p17,1,6240
3111071,p17,1,6240
5882423,p17,1,6240
3376621,p17,1,6240
3376621,p17,1,6240
3376621,p17,1,6240
2328031,p17,1,6240
1908147,p17,1,6240
5947654,p17,2,12480
19164,p17,3,18720
19164,p43,1,12950
19164,p43,1,12950
19164,p43,1,12950
5930313,p17,1,6240
5930313,p17,1,6240
5817135,p17,1,6240
5817135,p17,3,18720
5827734,p17,1,6240
3842049,p17,1,6240
5707236,p17,1,6240
5620929,p17,1,6240
6503533,p17,2,12480
2234408,p17,1,6240
2234408,p42,1,6800
6525606,p17,1,6240
5075929,p17,2,12480
2635667,p17,1,6240
2518857,p17,1,6240
2518857,p30,1,6900
6486827,p17,1,6240
2850635,p17,1,6240
4953799,p17,1,6240
114558,p17,1,6240
2223015,p17,1,6240
2223015,p17,1,6240
2223015,p15,1,6860
4691105,p17,1,6240
2465517,p17,1,6240
3302662,p17,1,6240
4323774,p17,1,6240
3243789,p17,1,6240
5274314,p17,1,6240
4538788,p17,1,6240
5829256,p17,2,12480
5829256,p13,1,3900
5829256,p13,1,3900
5829256,p13,1,3900
5587310,p17,1,6240
2034430,p17,1,6240
2034430,p17,1,6240
1270877,p17,1,6240
1270877,p17,1,6240
2194868,p17,2,12480
5401801,p17,1,6240
5401801,p17,1,6240
1602739,p17,1,6240
1602739,p17,1,6240
4229284,p17,1,6240
4229284,p17,1,6240
1251290,p17,1,6240
570670,p17,1,6240
570670,p17,1,6240
570670,p17,1,6240
2753486,p17,1,6240
1540824,p17,1,6240
486513,p17,1,6240
486513,p17,1,6240
1661019,p17,1,6240
1661019,p15,4,27440
4929931,p17,1,6240
4929931,p17,1,6240
4929931,p17,1,6240
4929931,p17,1,6240
4929931,p17,1,6240
4062897,p17,1,6240
1749462,p17,1,6240
1749462,p17,1,6240
2836124,p17,1,6240
5382720,p17,2,12480
5382720,p17,2,12480
3943946,p17,1,6240
6165057,p17,1,6240
6165057,p17,1,6240
5892132,p17,1,6240
5961952,p17,1,6240
1222141,p17,1,6240
3884008,p17,1,6240
3884008,p32,1,7600
3884008,p32,1,7600
3077356,p17,1,6240
6300105,p17,1,6240
4434613,p17,1,6240
5822570,p17,1,6240
4855982,p17,1,6240
5380000,p17,2,12480
5380000,p17,2,12480
5876985,p37,1,7500
5876985,p37,1,7500
5876985,p37,1,7500
5876985,p16,1,4600
1688042,p22,1,11900
753172,p22,1,11900
753172,p3,2,7980
753172,p32,2,15200
2039852,p6,1,6600
1498613,p6,1,6600
3856976,p6,1,6600
3696079,p6,1,6600
671406,p6,1,6600
5465163,p6,1,6600
5945948,p6,1,6600
2114748,p6,1,6600
4705447,p6,1,6600
6010807,p6,1,6600
3465120,p6,1,6600
5582961,p6,1,6600
102468,p6,1,6600
102468,p2,1,3870
102468,p2,1,3870
5526471,p6,1,6600
6511983,p6,1,6600
3142336,p6,1,6600
5809368,p6,1,6600
1019703,p6,1,6600
4505419,p6,1,6600
5252057,p6,1,6600
5761006,p6,1,6600
3620054,p6,1,6600
1781980,p6,1,6600
1781980,p17,1,6240
2294870,p6,1,6600
2294870,p6,1,6600
4372166,p6,1,6600
2524707,p6,1,6600
1295959,p6,1,6600
2753898,p6,1,6600
771148,p6,1,6600
5335413,p6,1,6600
4667062,p6,1,6600
4667062,p27,1,9600
1771438,p6,1,6600
3334360,p6,1,6600
3242131,p6,1,6600
1867473,p6,1,6600
3219790,p6,1,6600
1873249,p6,1,6600
1873249,p6,1,6600
3397023,p6,1,6600
2705206,p6,1,6600
2705206,p2,1,3870
2123662,p6,1,6600
2123662,p17,1,6240
5772924,p6,1,6600
1729275,p6,1,6600
1729275,p17,1,6240
1729275,p17,1,6240
1159470,p6,1,6600
241329,p6,1,6600
2585392,p6,1,6600
2585392,p31,1,7900
5778962,p6,1,6600
3933516,p6,1,6600
3381658,p6,1,6600
2539680,p6,1,6600
550215,p6,1,6600
550215,p27,1,9600
5888627,p6,1,6600
3013336,p6,1,6600
732868,p6,1,6600
4137864,p6,1,6600
4137864,p20,1,4165
2606983,p6,1,6600
3445944,p6,1,6600
5326904,p6,1,6600
1987836,p6,1,6600
4054908,p6,1,6600
2517363,p6,1,6600
4303281,p6,1,6600
4545809,p54,1,9700
3844182,p26,1,7400
3844182,p3,1,3990
3844182,p3,1,3990
3844182,p1,1,14900
3844182,p26,2,14800
3844182,p26,1,7400
3724948,p26,1,7400
3724948,p26,1,7400
6019694,p26,1,7400
6019694,p26,1,7400
2144655,p26,1,7400
6111849,p26,1,7400
6111849,p1,1,14900
6111849,p1,1,14900
6111849,p1,2,29800
2564982,p26,1,7400
2564982,p1,1,14900
858625,p26,1,7400
858625,p1,1,14900
858625,p1,1,14900
858625,p1,1,14900
858625,p1,4,59600
858625,p1,4,59600
5693096,p26,3,22200
172100,p26,1,7400
172100,p3,1,3990
6036972,p28,1,15900
6036972,p3,2,7980
6036972,p3,1,3990
6036972,p3,2,7980
6036972,p3,4,15960
6036972,p3,2,7980
24962,p5,1,6800
